K;Detector;Descriptor;Matching;Matcher;Keypoint1;Keypoint2;Descriptor1;Descriptor2;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;9.0;8.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.0013728141784667969;0.0026655197143554688
0.0;9.0;9.0;4.0;0.0;16.0;16.0;14.0;14.0;14.0;14.0;100.0;0.0075054168701171875;0.0003123283386230469;0.0013778209686279297
0.0;9.0;10.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.006784677505493164;0.00283050537109375
0.0;9.0;11.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.0002732276916503906;0.0028836727142333984
0.0;9.0;12.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.0002589225769042969;0.002639293670654297
0.0;9.0;13.0;4.0;0.0;16.0;16.0;16.0;16.0;16.0;16.0;100.0;0.0075054168701171875;0.001585245132446289;0.0030455589294433594
0.0;10.0;0.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4866.0;4866.0;100.0;0.012151479721069336;0.032620906829833984;0.0608363151550293
0.0;10.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;10.0;2.0;4.0;0.0;4866.0;4866.0;4150.0;4150.0;4146.0;4146.0;100.0;0.012151479721069336;0.006396293640136719;0.05174827575683594
0.0;10.0;3.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4866.0;4866.0;100.0;0.012151479721069336;0.03680825233459473;0.10850334167480469
0.0;10.0;4.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;10.0;5.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4866.0;4866.0;100.0;0.012151479721069336;0.08750796318054199;0.09956765174865723
0.0;10.0;6.0;4.0;0.0;4866.0;4866.0;3937.0;3937.0;3937.0;3937.0;100.0;0.012151479721069336;0.019519567489624023;0.07809114456176758
0.0;10.0;7.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4791.0;4791.0;100.0;0.012151479721069336;0.00870823860168457;0.04857206344604492
0.0;10.0;8.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4866.0;4866.0;100.0;0.012151479721069336;0.017514467239379883;0.2108466625213623
0.0;10.0;9.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4126.0;4126.0;100.0;0.012151479721069336;0.004329681396484375;0.02745532989501953
0.0;10.0;10.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4866.0;4866.0;100.0;0.012151479721069336;0.2728428840637207;0.05180048942565918
0.0;10.0;11.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4866.0;4866.0;100.0;0.012151479721069336;0.00561976432800293;0.13403558731079102
0.0;10.0;12.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4856.0;4856.0;100.0;0.012151479721069336;0.0021686553955078125;0.06432938575744629
0.0;10.0;13.0;4.0;0.0;4866.0;4866.0;4866.0;4866.0;4865.0;4865.0;100.0;0.012151479721069336;0.04276847839355469;0.06253528594970703
0.0;11.0;0.0;4.0;0.0;2000.0;2000.0;2000.0;2000.0;2000.0;2000.0;100.0;0.5457658767700195;0.021280765533447266;0.021091222763061523
0.0;11.0;1.0;4.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
0.0;11.0;2.0;4.0;0.0;2000.0;2000.0;1332.0;1332.0;1315.0;1315.0;100.0;0.5457658767700195;0.007749795913696289;0.01354670524597168
