K;Detector;Keypoint1;Keypoint11;Keypoint2;Keypoint22;Descriptor;Descriptor1;Descriptor2;Matching;Matcher;Inliers;Total Matches;Match Rate;Detect time;Descript time;Match time
0.0;10.0;10895.0;9450.0;10895.0;9450.0;2.0;9450.0;9450.0;4.0;0.0;9450.0;9450.0;100.0;0.018683671951293945;0.014251470565795898;0.20569348335266113
0.0;10.0;10895.0;10895.0;10895.0;10895.0;3.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.08422040939331055;0.4598121643066406
0.0;10.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;10.0;10895.0;10895.0;10895.0;10895.0;5.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.12541723251342773;0.4019637107849121
0.0;10.0;10895.0;8996.0;10895.0;8996.0;6.0;8996.0;8996.0;4.0;0.0;8996.0;8996.0;100.0;0.018683671951293945;0.04857897758483887;0.32405686378479004
0.0;10.0;10895.0;10895.0;10895.0;10895.0;7.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.020299911499023438;0.1642007827758789
0.0;10.0;10895.0;10895.0;10895.0;10895.0;8.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.03633427619934082;0.9671268463134766
0.0;10.0;10895.0;10895.0;10895.0;10895.0;9.0;10895.0;10895.0;4.0;0.0;9876.0;9876.0;100.0;0.018683671951293945;0.008726119995117188;0.07589864730834961
0.0;10.0;10895.0;10895.0;10895.0;10895.0;10.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.6187496185302734;0.18823933601379395
0.0;10.0;10895.0;10895.0;10895.0;10895.0;11.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.0077817440032958984;0.6022591590881348
0.0;10.0;10895.0;10895.0;10895.0;10895.0;12.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.004361391067504883;0.2529747486114502
0.0;10.0;10895.0;10895.0;10895.0;10895.0;13.0;10895.0;10895.0;4.0;0.0;10895.0;10895.0;100.0;0.018683671951293945;0.11113166809082031;0.2523767948150635
0.0;11.0;2000.0;2000.0;2000.0;2000.0;0.0;2000.0;2000.0;4.0;0.0;2000.0;2000.0;100.0;0.9302475452423096;0.030097484588623047;0.021903514862060547
0.0;11.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;11.0;2000.0;1582.0;2000.0;1582.0;2.0;1582.0;1582.0;4.0;0.0;1554.0;1554.0;100.0;0.9302475452423096;0.007384300231933594;0.017863750457763672
0.0;11.0;2000.0;1904.0;2000.0;1904.0;3.0;1904.0;1904.0;4.0;0.0;1904.0;1904.0;100.0;0.9302475452423096;0.0163576602935791;0.029347658157348633
0.0;11.0;nan;nan;nan;nan;4.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;11.0;2000.0;2000.0;2000.0;2000.0;5.0;2000.0;2000.0;4.0;0.0;1999.0;1999.0;100.0;0.9302475452423096;0.10320329666137695;0.02533268928527832
0.0;11.0;2000.0;1524.0;2000.0;1524.0;6.0;1524.0;1524.0;4.0;0.0;1524.0;1524.0;100.0;0.9302475452423096;0.00843501091003418;0.023527145385742188
0.0;11.0;2000.0;1826.0;2000.0;1826.0;7.0;1826.0;1826.0;4.0;0.0;1803.0;1803.0;100.0;0.9302475452423096;0.00432133674621582;0.015854358673095703
0.0;11.0;2000.0;2000.0;2000.0;2000.0;8.0;2000.0;2000.0;4.0;0.0;1966.0;1966.0;100.0;0.9302475452423096;0.00836324691772461;0.04519224166870117
0.0;11.0;2000.0;1847.0;2000.0;1847.0;9.0;1847.0;1847.0;4.0;0.0;1760.0;1760.0;100.0;0.9302475452423096;0.0021080970764160156;0.012187957763671875
0.0;11.0;2000.0;2000.0;2000.0;2000.0;10.0;2000.0;2000.0;4.0;0.0;2000.0;2000.0;100.0;0.9302475452423096;0.1152811050415039;0.016988515853881836
0.0;11.0;2000.0;2000.0;2000.0;2000.0;11.0;2000.0;2000.0;4.0;0.0;2000.0;2000.0;100.0;0.9302475452423096;0.0022923946380615234;0.03168296813964844
0.0;11.0;2000.0;2000.0;2000.0;2000.0;12.0;2000.0;2000.0;4.0;0.0;2000.0;2000.0;100.0;0.9302475452423096;0.00112152099609375;0.019375324249267578
0.0;11.0;2000.0;2000.0;2000.0;2000.0;13.0;2000.0;2000.0;4.0;0.0;2000.0;2000.0;100.0;0.9302475452423096;0.02098870277404785;0.016640663146972656
0.0;12.0;nan;nan;nan;nan;0.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;12.0;nan;nan;nan;nan;1.0;nan;nan;4.0;0.0;nan;nan;nan;nan;nan;nan
0.0;12.0;5749.0;4610.0;5749.0;4610.0;2.0;4610.0;4610.0;4.0;0.0;4608.0;4608.0;100.0;0.1876060962677002;0.018121004104614258;0.0667581558227539
